Date,User,Route,Side,Exec Qty,Security,Root,Expiry,Strike,Call/Put,Average Price,Portfolio,Commission Type,Commission Rate,WEX Connect Rate,Exch. Fee Rate,Clearing Fee,Total Charge
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8000,0.0000,$(0.7500)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8000,0.0000,$(0.7500)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,2021-08-20,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,2021-11-19,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.4900,0.0000,$0.5400
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,2021-08-20,$10.00,C,$0.02,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,2021-11-19,$10.00,C,$0.20,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,2021-08-20,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2000
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,2021-11-19,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2000
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,4,IPOF,IPOF,2021-08-20,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2000
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,4,IPOF,IPOF,2021-11-19,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.2000
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,26,IPOF,IPOF,2021-08-20,$10.00,C,$0.03,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$1.3000
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,26,IPOF,IPOF,2021-11-19,$10.00,C,$0.21,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$1.3000
8/13/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.0100,0.0000,$0.2400
8/13/2021,DSmanik,WEX-SWEEP,SLO,6,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.3150
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.0100,0.0000,$0.0400
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8000,0.0000,$(3.0000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(2.4000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,6,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(4.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(3.2000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,4,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(3.2000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP-SPRD,BYO,1,IPOF,IPOF,2021-08-20,$10.00,C,$0.01,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
8/13/2021,DSmanik,WEX-SWEEP-SPRD,SLO,1,IPOF,IPOF,2021-11-19,$10.00,C,$0.19,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0000,0.0000,$0.0500
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,0.8500,0.0000,$2.7000
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,0.8500,0.0000,$0.9000
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,0.8500,0.0000,$2.7000
8/13/2021,DSmanik,WEX-SWEEP,SLO,3,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,0.8500,0.0000,$2.7000
8/13/2021,DSmanik,WEX-SWEEP,SLO,2,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,0.8500,0.0000,$1.8000
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8000,0.0000,$(0.7500)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8000,0.0000,$(0.7500)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8600,0.0000,$(0.8100)
8/13/2021,DSmanik,WEX-SWEEP,SLO,19,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,0.0025,0.0000,$0.9975
8/13/2021,DSmanik,WEX-SWEEP,SLO,5,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.0100,0.0000,$0.2000
8/13/2021,DSmanik,WEX-SWEEP,SLO,4,LUXA,LUXA,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.0100,0.0000,$0.1600
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PPC,PPC,2021-08-20,$28.00,C,$0.40,HAVENS-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLO,1,PIPP,PIPP,2021-10-15,$10.00,C,$0.05,VIVALDI-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(0.8000)
8/13/2021,DSmanik,WEX-SWEEP,SLC,4,MYPS,MYPS,2021-08-20,$5.00,P,$0.40,DIFESA-OMNI,Per Unit,0.0500,0.0000,-0.8500,0.0000,$(3.2000)
